,Solar Irradiation (W/m²),Temperature (°C),Humidity (%),Wind Speed (m/s)
2022-01-02 10:00:00,46.95462026914033,5.705803856279604,84.31655173892376,4.883988851582123
2022-01-02 11:00:00,90.61845248116775,6.010742968815654,80.33460414937936,1.9600492326942494
2022-01-02 12:00:00,70.88038888694209,16.83025851126589,84.92689572366028,2.074512042014539
2022-01-02 13:00:00,59.04888474672033,11.406312469954674,79.21782267895564,3.031977362139176
2022-01-02 14:00:00,118.50152221207297,8.591376458412777,79.3109958756795,2.5051216296083982
2022-01-02 15:00:00,210.3957038135066,7.9721588076334,74.28354909597712,4.720451730298287
2022-01-02 16:00:00,77.83924210034962,12.901557357965983,61.125994732186186,2.031204732218971
2022-01-02 17:00:00,99.7655695548116,6.069324069676041,85.9365559904074,3.3372848576918446
2022-01-02 18:00:00,205.1322875802295,12.31794800890026,95.38165887907158,1.6475408033500618
2022-01-02 19:00:00,4.728817864596792,6.525767577084582,89.13935364697184,2.3304847088374405
2022-01-02 20:00:00,153.93403173370308,12.452700067500496,65.5248101645962,8.238609878796863
2022-01-02 21:00:00,105.00543869190331,6.909858966751958,82.75382756200909,4.927012854843201
2022-01-02 22:00:00,121.46483672478206,8.6331995702353,85.00593644776573,4.944435034051626
2022-01-02 23:00:00,75.31190244961365,8.829769926386687,74.09974559993762,2.7581402683657497
2022-01-03 00:00:00,63.25326239149284,11.188433299955516,72.74540384630255,1.1243473661156353
2022-01-03 01:00:00,127.38438049428461,11.701577200955812,82.71150105210437,4.04171701807827
2022-01-03 02:00:00,77.64891988921718,8.67548798835369,66.00576928636191,0.20844492898985045
2022-01-03 03:00:00,131.5304164960623,13.182713017245463,95.59545321501494,3.3365796718220757
2022-01-03 04:00:00,75.21258907473698,11.370332651842672,79.83417794726532,5.3172247425005175
2022-01-03 05:00:00,79.33427216022888,12.00593368826247,86.6470237020165,1.6465222040918346
2022-01-03 06:00:00,158.4011217357235,7.122859699823518,81.73704690670179,5.502455808726901
2022-01-03 07:00:00,116.85726540764847,11.805675961714641,85.91156272862172,8.56431604793087
2022-01-03 08:00:00,77.9775908324321,16.967798723828277,82.53250360188373,3.6408965864721567
2022-01-03 09:00:00,193.36382574919406,18.350418148562767,62.15889001488125,8.376930914194517
2022-01-03 10:00:00,187.1961980924046,6.629258472939772,92.16079744735428,3.6685713565463334
2022-01-03 11:00:00,119.16152019182991,7.928982054224624,73.3798880639135,1.9115304296017848
2022-01-03 12:00:00,155.75555356605736,10.856837187019115,68.42070790890355,3.637530604389853
2022-01-03 13:00:00,114.66687120285093,7.696827444648484,79.084049256075,3.9383479761498754
2022-01-03 14:00:00,30.625160351652497,8.405681317155667,83.84184668933666,3.4078841887304123
2022-01-03 15:00:00,148.5432743027684,14.745952807886201,81.99837088954955,7.272092972084975
2022-01-03 16:00:00,115.24253986448873,6.536766346501626,76.61346997707646,4.223831758975008
2022-01-03 17:00:00,100.66403557388935,13.23724347675773,83.6986056697651,7.871296887904688
2022-01-03 18:00:00,213.08160477280404,18.161973037935084,78.74532245683122,4.914030073955922
2022-01-03 19:00:00,212.41396604051135,17.19231681652721,70.89573374567068,2.7876745773668397
2022-01-03 20:00:00,32.05027027109374,3.9060871391131364,80.0959891740936,2.5602497219549525
2022-01-03 21:00:00,90.78223065422173,10.782883101847116,73.65802101006136,5.331307230248789
2022-01-03 22:00:00,38.300368752010925,16.241416337498876,78.99014505150082,0.9180434230660244
2022-01-03 23:00:00,45.00656279756193,7.950282952119552,80.2187017304118,4.3377777455458215
2022-01-04 00:00:00,184.6046480547262,15.446736007099435,77.7286041855115,2.0620026629177137
2022-01-04 01:00:00,178.4022226115489,9.785258684710247,75.77548892766168,1.7421425542680953
2022-01-04 02:00:00,115.95622017902187,18.781036449472957,78.7437994183077,5.57009284834373
2022-01-04 03:00:00,187.14171335905104,13.056828243023904,90.1736621430681,3.524659669466372
2022-01-04 04:00:00,125.19387089337891,12.288731329133718,66.31730054800414,4.094602360413344
2022-01-04 05:00:00,108.76839666875486,8.808447343625783,68.79462375122174,3.989803291599728
2022-01-04 06:00:00,86.86115619770518,17.566955810217912,84.6869023334436,2.024722900439588
2022-01-04 07:00:00,129.98263761656148,8.49805409935881,72.2082022721271,3.153095755649699
2022-01-04 08:00:00,71.37700180813209,15.454056332646786,82.64544541561105,1.6315475287207932
2022-01-04 09:00:00,140.6908723246223,10.714295738254389,76.64074321490683,5.855123652272263
2022-01-04 10:00:00,149.20005418433277,3.4207424832562774,76.77735854437944,4.0227397971317815
2022-01-04 11:00:00,84.39476973701244,7.653458791612518,70.17921300697894,6.1044927308263635
2022-01-04 12:00:00,210.4734671391816,2.9170322468725276,100.0,4.444626402345028
2022-01-04 13:00:00,93.01373128479091,14.988234315989615,61.80379769193003,3.3654156439847367
2022-01-04 14:00:00,82.50341233893826,8.678816007755673,71.27519856214889,4.108418177560649
2022-01-04 15:00:00,106.27886341432124,11.585048488621142,89.76547384171732,6.324380291597562
2022-01-04 16:00:00,66.86264237863946,22.612497254009273,82.54274336235228,4.154817863949103
2022-01-04 17:00:00,136.85253938594877,11.370600416280055,71.82127176211442,5.224407748273773
2022-01-04 18:00:00,76.94631259104128,14.13915034167728,90.0283448932013,3.093916638148334
2022-01-04 19:00:00,95.233465964983,11.838285269082538,81.9497490466287,5.784424938883987
2022-01-04 20:00:00,0.0,13.528910046926526,70.59236524929301,7.584430609949243
2022-01-04 21:00:00,9.438165881496673,6.041290460090547,80.7208328421916,2.6389498247691927
2022-01-04 22:00:00,119.46374876979729,13.270156796046276,92.4736540815307,6.647029120890388
2022-01-04 23:00:00,194.1394968542719,17.53744344257842,63.36829102705339,1.552339265908976
2022-01-05 00:00:00,105.20944870404892,14.588564263671788,94.29113415858282,5.46432637510046
2022-01-05 01:00:00,80.32214177015325,8.08936545599706,85.89632353166449,5.559263758735386
2022-01-05 02:00:00,164.7849234199722,10.96709161456341,64.70910246759655,6.187630021465036
2022-01-05 03:00:00,148.83655719313265,6.2981173242222575,72.91773528884052,7.306932253904376
2022-01-05 04:00:00,134.32226947652484,4.94597231069436,79.86196370192624,4.165430318328731
2022-01-05 05:00:00,144.3710816370109,11.39960665104575,77.22363643751551,1.6606725571895375
2022-01-05 06:00:00,128.62813857219697,14.229819638704825,71.50691802251342,5.460791708576442
2022-01-05 07:00:00,166.98642051807474,5.316138839566129,87.15065281187648,2.459048697013257
2022-01-05 08:00:00,133.08184964490724,10.359118173549927,87.56912427851935,2.92210775605159
2022-01-05 09:00:00,208.0139242412995,8.65538721950304,85.10942797158651,0.9057959212007414
2022-01-05 10:00:00,0.0,12.599357662170355,71.87806607004472,2.865105569748291
2022-01-05 11:00:00,68.21094200419071,3.7723791191497025,91.81293991015153,6.017853819814127
2022-01-05 12:00:00,158.66122211140654,15.21620083760892,82.7832435085585,2.7084276375150376
2022-01-05 13:00:00,71.39019931116447,4.816010436970117,100.0,2.9583627219072515
2022-01-05 14:00:00,75.27404106832228,3.1419596465615642,85.82657561586366,1.345030717315724
2022-01-05 15:00:00,0.0,8.788516690471818,81.39060119195123,2.416168559333233
2022-01-05 16:00:00,99.33687841822413,13.523545907309856,93.93332101350659,4.608553487900857
2022-01-05 17:00:00,132.45635841069955,10.358991601132626,67.95198212097458,2.4004788659539216
2022-01-05 18:00:00,133.48892912667944,5.26358053008814,84.823786441092,0.0
2022-01-05 19:00:00,128.22203367888923,16.192436240963346,78.3438930421651,3.819803817210288
2022-01-05 20:00:00,40.570388844710266,10.806437403044054,80.51727590631397,2.6040747820754366
2022-01-05 21:00:00,193.14774543028514,10.4685379978025,71.34273911902855,7.130289397936492
2022-01-05 22:00:00,57.9038131175373,17.20599928328571,67.4850685056652,3.0249866511189025
2022-01-05 23:00:00,199.9079080583183,11.719183742557925,56.407818269169155,2.7091474246190157
2022-01-06 00:00:00,114.0167205442027,11.131008850109964,71.38801049357964,4.239791152180211
2022-01-06 01:00:00,179.4117646468501,11.094476415018557,81.71005174124657,3.4556587666819456
2022-01-06 02:00:00,141.1710361596078,-3.1742131367700885,81.70422391002322,2.646618966366431
2022-01-06 03:00:00,40.94306916989831,13.37532819824275,72.1305691884171,1.350919198310796
2022-01-06 04:00:00,99.29058504526085,15.985103925891977,91.50747703425108,3.3963830296130695
2022-01-06 05:00:00,125.79465366852827,4.955467314714065,84.41743984542117,4.384751332631518
2022-01-06 06:00:00,127.65583514510485,0.08883404230033065,87.70312677782245,6.174396073126695
2022-01-06 07:00:00,125.64191420022397,9.100434647143377,80.28761531027449,2.4014077393793514
2022-01-06 08:00:00,176.62497564771252,10.808716711071584,87.43233111685134,0.7943873025854185
2022-01-06 09:00:00,116.03891954696218,7.7645324294030935,100.0,3.2935659549342646
2022-01-06 10:00:00,131.20332174585786,16.172393690501558,80.89623721640851,3.9981278152678765
2022-01-06 11:00:00,156.3896914878332,6.838656853420004,77.03518868773277,5.28957504885903
2022-01-06 12:00:00,183.23701577870912,9.507776106672353,71.79635325249313,5.870716290806762
2022-01-06 13:00:00,106.15367179684903,12.202558934714828,90.65713030150226,3.0335282631098988
2022-01-06 14:00:00,123.46644628416662,10.881971373691435,65.2170146166234,3.8215529464315083
2022-01-06 15:00:00,120.22027097116636,9.304210754369509,88.66819040795842,2.5453630796974047
2022-01-06 16:00:00,203.5749916134795,10.152324856178252,96.16084748396332,4.32376358001019
2022-01-06 17:00:00,97.32457932362533,11.214907524766428,69.02845228835659,4.0172691228376305
2022-01-06 18:00:00,80.3620236888067,7.588909745505232,72.98554406108933,4.12002712059799
2022-01-06 19:00:00,149.73933812735504,17.250958074828564,89.3298712382111,3.8042667986893317
2022-01-06 20:00:00,116.73252523728786,1.1840457830286226,68.5180399814036,5.845028239877601
2022-01-06 21:00:00,122.20593896605754,-2.6129350734743078,67.16245953005455,4.125910623108824
2022-01-06 22:00:00,104.24710661304792,4.28583570473811,87.4394879970313,4.3778819428589
2022-01-06 23:00:00,32.5757459876082,4.903443823069303,69.70702350028913,5.684724241373886
2022-01-07 00:00:00,50.24695069546513,-0.16320275755743552,96.12710205383344,3.097371662826001
2022-01-07 01:00:00,143.7439253948423,18.725331546463934,67.28255013165906,2.7022407673084956
2022-01-07 02:00:00,69.0008424467301,11.540501083752472,84.76585451543664,7.661297982912952
2022-01-07 03:00:00,162.547738989999,12.385185503600672,73.35985687582549,3.0608170915861472
2022-01-07 04:00:00,193.32197985923835,2.022325386559272,92.43503913856719,3.141463995345413
2022-01-07 05:00:00,107.66151932126101,-0.5755401793387804,83.29861757664514,2.6381284921687254
2022-01-07 06:00:00,145.10442036367942,6.912724688663383,63.27995554448944,3.324562962043009
2022-01-07 07:00:00,132.35231659424204,-0.3174168608155963,74.54285719726778,6.7279927707685
2022-01-07 08:00:00,56.07958982942789,13.096862785501411,89.2685221303751,8.259017322847694
2022-01-07 09:00:00,71.7599808716554,8.294152910167414,72.81728126254941,7.541154480545284
2022-01-07 10:00:00,113.1861128914423,5.355985777856315,82.21111477794236,2.17869783399165
2022-01-07 11:00:00,0.0,12.80687909966618,89.99343434144677,5.074761616074301
2022-01-07 12:00:00,62.404819226050705,5.296378188075948,82.73251989473097,5.849849770824925
2022-01-07 13:00:00,84.68794651116775,13.714029449553351,93.10258174150556,2.4598375623833784
2022-01-07 14:00:00,76.85057905135845,11.31577591431964,82.12183257624841,5.181001984540158
2022-01-07 15:00:00,114.10810675339386,-2.0752667295836282,76.88910212852929,4.112784170595662
2022-01-07 16:00:00,68.55543707499471,9.069570601050945,92.78774178095495,0.10612162133830427
2022-01-07 17:00:00,131.95620494744801,4.648959823520769,83.84038366286148,2.975608817175817
2022-01-07 18:00:00,124.5791281242735,14.994405754577603,78.45689012679675,6.178717388640978
2022-01-07 19:00:00,95.0344075465195,14.492937755164903,70.73215662905677,4.289035416660038
2022-01-07 20:00:00,144.2207330870815,4.824223181444919,85.25593378059375,4.9948564794374635
2022-01-07 21:00:00,92.71245412920702,-0.5893205828427117,100.0,2.9015726068296646
2022-01-07 22:00:00,48.51706120270728,1.616103616579661,78.52496708266153,3.6142167619106456
2022-01-07 23:00:00,60.31165020988093,6.419045687285823,78.81390327670321,3.496450821238351
2022-01-08 00:00:00,96.12334814559303,17.322780129609534,85.75071462561007,5.274221418828142
2022-01-08 01:00:00,116.44462296623882,8.014474797592676,92.89595556225851,2.6622727654464633
2022-01-08 02:00:00,108.74064635733167,14.536507606714501,79.03135957725736,2.6685839055815075
2022-01-08 03:00:00,17.350835884854646,3.23257751622233,75.88357450274101,1.4572071419612285
2022-01-08 04:00:00,63.76773457581765,8.737940195937023,100.0,6.421572638092634
2022-01-08 05:00:00,93.22229348551454,9.37096923263283,79.32169865973886,3.7676357441416464
2022-01-08 06:00:00,68.85911891106292,7.783840459707959,76.88670590747049,5.934878098523264
2022-01-08 07:00:00,120.76328676381823,15.16349333021687,74.62316359484986,2.0130105510336476
2022-01-08 08:00:00,59.244024474750034,8.589848007986868,90.29432265515149,2.0477800606955725
2022-01-08 09:00:00,0.0,9.409269924457025,78.59235925973346,3.7987860492256567
2022-01-08 10:00:00,140.2265808718695,18.633420118791975,87.48065792665452,7.47654741090285
2022-01-08 11:00:00,119.41451217894449,10.976446922707453,73.81363612095561,3.7378017705797575
2022-01-08 12:00:00,168.71342883679773,8.297901124986957,83.91460824613218,6.558072315278759
2022-01-08 13:00:00,55.381345248895165,16.58618666967721,74.86432457580334,1.545805060605058
2022-01-08 14:00:00,156.26701338086568,4.453517523103944,79.84873761787993,4.939332909321823
2022-01-08 15:00:00,150.02904048216567,18.042670627662687,80.22179943562918,3.642092628049855
2022-01-08 16:00:00,131.76318465829368,16.729226964151778,81.1733107498721,2.5059726639406446
2022-01-08 17:00:00,175.88490796850792,14.494899383335326,77.27622173280314,1.405494951549735
2022-01-08 18:00:00,181.72437543252386,-1.1372483688447783,80.55952916359803,5.271437405670194
2022-01-08 19:00:00,96.80535424864397,3.2386733752935273,81.98167528923665,4.499179861211571
2022-01-08 20:00:00,85.2930627775003,12.75962393440306,75.99352526755119,6.616372028977864
2022-01-08 21:00:00,106.03478211016409,17.220607384104646,84.4398237816715,8.917202700338422
2022-01-08 22:00:00,157.2458985190757,7.614146503934294,69.6860026198571,1.162603089577575
2022-01-08 23:00:00,139.58402100055145,8.980798072635228,76.87352742732948,5.767691101185496
2022-01-09 00:00:00,107.52714833087971,9.843008155922536,72.0992240033579,4.894567348688935
2022-01-09 01:00:00,94.85161262917906,4.75279820889566,73.39752201456,3.966108720254238
2022-01-09 02:00:00,131.83740831361087,11.137771821114985,74.63214134117132,3.6337610581691275
2022-01-09 03:00:00,138.16028305910586,11.580521486671985,97.5287028783319,5.7545055708053425
2022-01-09 04:00:00,34.24597936426454,10.151623566130128,87.26504636774699,3.737066605157952
2022-01-09 05:00:00,120.43733152937862,9.03402084754949,94.49062893161093,1.9360353314844825
2022-01-09 06:00:00,111.61545195017538,8.4056724815344,73.20051195756659,3.085884040660244
2022-01-09 07:00:00,118.52637281000432,6.855293843807888,77.7163396815414,0.9836995533572805
2022-01-09 08:00:00,118.83368133096612,19.414873289740825,86.69113121788835,4.523920006278186
2022-01-09 09:00:00,144.81199484552425,12.6871415846094,78.60218533067406,7.155438707959513
2022-01-09 10:00:00,116.95831696708618,9.726910911892224,83.09599303788231,1.8650424848921583
2022-01-09 11:00:00,138.79196413548007,13.065446599101065,86.81745967338443,5.489836926355355
2022-01-09 12:00:00,67.08064669992811,9.444027466746387,77.39965787819209,1.7454322688750832
2022-01-09 13:00:00,129.56224899956234,10.771124353495638,85.15578715435859,6.243258363603404
2022-01-09 14:00:00,86.46411773239677,9.583309683583018,78.36303562381782,1.43138711716077
2022-01-09 15:00:00,0.0,7.769589251109549,81.52030986775964,4.224775994848635
2022-01-09 16:00:00,38.769573674621526,10.783908214463874,95.98741193643863,5.57465603307362
2022-01-09 17:00:00,199.8967883670964,11.739309808448509,81.69870448233095,5.388689022012107
2022-01-09 18:00:00,93.82774368501997,10.65778467738671,94.02236055878012,2.7239080572679013
2022-01-09 19:00:00,169.56483337797255,20.894049251538505,95.98064659149398,2.5383603999646533
2022-01-09 20:00:00,142.71996933567902,0.5146854578548847,64.04431570445445,6.822531286460599
2022-01-09 21:00:00,96.95930950859551,11.649782069357071,85.56936481041791,3.777646601622527
2022-01-09 22:00:00,148.96595931889792,3.4722131692828375,68.71138381760191,2.0500450949880493
2022-01-09 23:00:00,112.5396782149938,10.483701517337257,77.17327190424778,3.5886249588836283
2022-01-10 00:00:00,138.68652401826924,9.501736470252174,67.75952742143446,5.94047534883002
2022-01-10 01:00:00,200.26437160990162,8.951415881255734,99.90652844430812,1.5722887832003445
2022-01-10 02:00:00,71.38204738322734,10.401809341872173,78.48943001733763,5.310623151819338
2022-01-10 03:00:00,94.03177697288655,18.563693278017993,78.34028766345372,5.66090818385914
2022-01-10 04:00:00,204.39396769367178,0.9185404626816069,67.60727184884125,4.51356222827781
2022-01-10 05:00:00,130.8489284669452,12.58131800749546,68.57419387515029,3.5470482761655995
2022-01-10 06:00:00,132.0973295916697,13.370666820157405,77.15847138815448,4.934057078474671
2022-01-10 07:00:00,87.55790693503327,10.023292690529926,75.03389719765259,0.0
2022-01-10 08:00:00,114.61141454599185,14.217969549980719,72.14115329549989,4.978996597440854
2022-01-10 09:00:00,176.78273628763412,18.647310360028342,70.8435317645505,2.733337026275909
2022-01-10 10:00:00,103.9648390358873,16.559029491700006,80.85018410835012,3.3388985043787094
2022-01-10 11:00:00,157.38411596865492,17.547594283340615,76.47343770347399,3.095873975939581
2022-01-10 12:00:00,135.70898503962573,10.080965007421169,80.44340143462429,7.292280824900512
2022-01-10 13:00:00,131.7728468727588,10.443796952600596,87.61018051391743,4.324320333877687
2022-01-10 14:00:00,41.04786941651524,12.125549354470083,85.93328048548119,3.50556762480357
2022-01-10 15:00:00,144.10756170907078,15.686057610273135,62.3197551006911,0.425777649746931
2022-01-10 16:00:00,113.58851442621251,14.81393669284479,66.60972103229707,7.201049144354277
2022-01-10 17:00:00,121.4298149683719,5.904064089329663,97.07254262751398,0.7242949414887447
2022-01-10 18:00:00,120.05056279979677,6.4819628892781616,88.23887530535795,2.2548127461181124
2022-01-10 19:00:00,106.98489189281115,11.973280145127049,61.47457301975335,9.592630870534252
2022-01-10 20:00:00,128.4210650015704,5.50129306322017,75.52934688379841,5.117108379135189
2022-01-10 21:00:00,178.70399294642192,10.78249806776768,83.37029498483899,1.7899495864817259
2022-01-10 22:00:00,63.90897623338093,6.002454428879509,91.38191116950375,1.736866176724713
2022-01-10 23:00:00,63.81864963935497,11.218323376800694,84.17558288416238,6.044549900400149
2022-01-11 00:00:00,14.138245960351242,6.752636239103073,72.54165002926666,6.909885771494228
2022-01-11 01:00:00,153.97868929005278,12.681018150224027,82.79766626271655,2.7746891416400272
2022-01-11 02:00:00,53.013010082288105,0.840182467090699,86.72029921649784,6.229997274186049
2022-01-11 03:00:00,118.23775254074603,11.815270111914863,69.2066268145717,2.9427564993318116
2022-01-11 04:00:00,70.65894754373669,3.2695239126715467,75.7459954701198,4.81826127557216
2022-01-11 05:00:00,73.81722316608955,8.658190444366,83.5690167024006,5.189776058119475
2022-01-11 06:00:00,157.9316102444098,4.847655144735396,78.85981491113715,4.731004989183748
2022-01-11 07:00:00,68.90487120198159,8.80068895021436,95.20123293061685,3.3903617368993384
2022-01-11 08:00:00,126.97282525591136,16.397693199571446,88.1858830452893,0.0
2022-01-11 09:00:00,150.22402902921783,10.72523116269839,71.6812359967491,4.654268011420204
2022-01-11 10:00:00,148.090907324302,3.146155208935414,77.50798211501605,6.16524310326887
2022-01-11 11:00:00,92.13462770504928,12.24825229055877,98.16899363119771,4.44400075304648
2022-01-11 12:00:00,131.15294678728142,10.767469880290639,84.85812913863694,4.206517982326948
2022-01-11 13:00:00,154.28254493372077,0.6068688715690786,79.61720021640524,5.4860460335239205
2022-01-11 14:00:00,57.88401334537703,16.958343265041602,77.9194615209809,3.3346070891133643
2022-01-11 15:00:00,44.83283417349173,10.867185433668624,80.4592424622747,2.704946214753405
2022-01-11 16:00:00,26.746609719082855,9.181369129587548,87.21766870041267,2.718027465447277
2022-01-11 17:00:00,116.83311644783811,9.307239635968038,71.43065273529749,2.4292632336015014
2022-01-11 18:00:00,84.95597239900664,10.527290738534845,74.84143572711321,2.354844140384544
2022-01-11 19:00:00,134.14035916999444,13.726941649330996,77.43245183623107,2.196135276352651
2022-01-11 20:00:00,123.7249559510748,14.037314420437326,97.98252403859728,2.965747576060366
2022-01-11 21:00:00,105.67941563136668,13.208211868740298,87.87756871517045,3.3232055098835587
2022-01-11 22:00:00,148.37891918535541,14.01839259024764,79.02721905550504,2.124861163410083
2022-01-11 23:00:00,74.68954984179582,8.90042840771865,80.89427422281771,4.024353731729891
2022-01-12 00:00:00,94.5694920011724,11.547511845454185,81.17113198589139,3.246543666878446
2022-01-12 01:00:00,173.97936126748084,6.919542442408363,61.7607033654869,0.9895781112764337
2022-01-12 02:00:00,125.5285292057236,10.993865610096448,79.13054024342544,4.161355765091159
2022-01-12 03:00:00,177.49028549479772,11.370327689676557,94.3979851942447,5.0384554797396595
2022-01-12 04:00:00,93.02482895727718,4.773831853836804,70.17538047490551,4.763690398109271
2022-01-12 05:00:00,117.38191388306656,19.274206250931925,83.85943457152976,3.7800646230676063
2022-01-12 06:00:00,134.69339989437748,6.681090697109299,74.95275596607499,3.096666531215139
2022-01-12 07:00:00,0.0,13.401754670881445,74.88480379472126,2.1078321420944226
2022-01-12 08:00:00,66.83503035278636,8.336595174403499,79.6574824911542,5.0781851701276
2022-01-12 09:00:00,81.80764622000251,11.128491852453829,91.98272822690325,4.960331018596399
2022-01-12 10:00:00,164.04935478335676,10.578977573718973,70.11210484206927,7.888611689009282
2022-01-12 11:00:00,112.15995412913799,9.151146894450628,72.56137455844954,6.68885769482366
2022-01-12 12:00:00,65.0701700265245,13.24331322421532,86.14053382238154,3.69247095380015
2022-01-12 13:00:00,131.2216306648203,0.9309003172701367,75.92129749084188,3.8154219373931917
2022-01-12 14:00:00,142.02389573881612,9.882369745544192,87.06328484587044,6.082228233118213
2022-01-12 15:00:00,149.34379427703203,16.646297313982984,81.7214898497615,2.836057331042799
2022-01-12 16:00:00,91.46665365970956,8.484268288237404,68.98544282721647,1.8732333402201435
2022-01-12 17:00:00,42.950423008197944,8.364366886864655,92.20735005097704,5.515937131533727
2022-01-12 18:00:00,73.30502071537072,21.548167617838047,60.195385346197185,2.5799660325632665
2022-01-12 19:00:00,101.72926908015702,5.655662166743015,87.34557922804458,2.3219327522021214
2022-01-12 20:00:00,191.11170920915467,14.220078999678565,62.30054118263923,1.542917432593344
2022-01-12 21:00:00,84.15691110651787,17.775210793661707,73.08207807764562,4.333804415606512
2022-01-12 22:00:00,66.12023192415498,13.669632992621928,99.70599892697638,6.310536572998048
2022-01-12 23:00:00,181.19795430913376,16.97038640624345,68.96169157450824,5.016811561811197
2022-01-13 00:00:00,127.64363682378291,16.541733699981123,78.08884418126817,4.540388284175762
2022-01-13 01:00:00,113.05268116692787,15.616617327517687,74.12244431127975,1.1663042177608918
2022-01-13 02:00:00,80.13598077559573,9.814512619243086,79.84871989929091,4.172997512744202
2022-01-13 03:00:00,135.21412927810866,12.808157222932083,88.92388341381294,6.803680368902702
2022-01-13 04:00:00,61.70177788803317,17.00326580291718,70.42686257326017,8.582653703810731
2022-01-13 05:00:00,97.60832086808848,15.550229126444309,68.77995888394099,3.9613569032864206
2022-01-13 06:00:00,93.48242407348414,6.833953772506456,56.93999764923324,3.2270163074464024
2022-01-13 07:00:00,165.180235690685,18.4094956362295,86.32473474758712,2.2350644841741323
2022-01-13 08:00:00,96.14247742953883,6.318167937753812,85.01926681476178,5.309300452392422
2022-01-13 09:00:00,138.86229724721963,12.885055809685555,74.89762355648367,3.069432917104775
2022-01-13 10:00:00,109.67941334597455,12.607974868793685,86.79283769296093,6.490426794942961
2022-01-13 11:00:00,0.0,13.197712856842216,81.76616459985547,3.777417488282939
2022-01-13 12:00:00,129.03315168853402,8.335071364930394,86.01968643554379,5.527838011549465
2022-01-13 13:00:00,136.76275524467712,8.438382418494331,71.64061856782311,1.809964705957149
2022-01-13 14:00:00,71.06882992795293,15.883310774737625,71.99258906324786,5.553402777805652
2022-01-13 15:00:00,56.775894223388015,16.393800796457047,82.50229192690061,2.636760226504039
2022-01-13 16:00:00,153.3336820328614,10.287810630602664,82.49113599664331,5.4502504454216405
2022-01-13 17:00:00,35.9883945982924,13.235223243527798,69.36594977589344,3.3155436895854726
2022-01-13 18:00:00,82.6401318028299,7.4374912882331845,82.7664302736155,5.169822062266003
